豌豆,1.10,1.20,1.30,普通,斤,2021-05-15
蚕豆,1.00,1.10,1.20,普通,斤,2021-05-15
荷兰豆,4.60,5.05,5.50,冀云,斤,2021-05-15
玉米,1.40,1.60,1.80,白,斤,2021-05-15
花生,4.50,5.00,5.50,广东海南,斤,2021-05-15
苦瓜,2.00,2.20,2.40,鲁,斤,2021-05-15
丝瓜,1.40,1.50,1.60,豫鲁,斤,2021-05-15
丝瓜,2.00,2.50,3.00,短,斤,2021-05-15
瓠子,1.20,1.45,1.70,普通,斤,2021-05-15
西葫芦,0.60,0.70,0.80,滇鲁,斤,2021-05-15
甘蔗,1.20,1.35,1.50,其他类,斤,2021-05-14
柠檬,3.50,3.75,4.00,其他类,斤,2021-05-14
黑枣,5.00,5.50,6.00,其他类,斤,2021-05-14
山楂,4.00,5.00,6.00,其他类,斤,2021-05-14
姑娘果（灯笼果）,13.00,13.50,14.00,其他类,斤,2021-05-14
鸭梨,1.20,1.35,1.50,梨类,斤,2021-05-14
雪花梨,1.40,1.50,1.60,梨类,斤,2021-05-14
皇冠梨（标箱）,2.50,2.75,3.00,梨类,斤,2021-05-14
丰水梨,2.50,2.75,3.00,梨类,斤,2021-05-14
酥梨,1.50,1.65,1.80,梨类,斤,2021-05-14
库尔勒香梨,3.00,3.75,4.50,梨类,斤,2021-05-14
红香酥梨系列,1.50,1.75,2.00,梨类,斤,2021-05-14
红啤梨,3.00,3.25,3.50,梨类,斤,2021-05-14
蜜梨,2.00,2.25,2.50,梨类,斤,2021-05-14
白条猪（瘦）,12.50,12.50,12.50,猪肉类,斤,2021-05-14
白条猪（肥）,10.50,10.50,10.50,猪肉类,斤,2021-05-14
前臀尖（瘦）,11.50,12.00,12.50,猪肉类,斤,2021-05-14
前臀尖（肥）,10.00,10.75,11.50,猪肉类,斤,2021-05-14
后臀尖（瘦）,11.50,12.00,12.50,猪肉类,斤,2021-05-14
柠檬,3.50,3.75,4.00,其他类,斤,2021-05-15
黑枣,5.00,5.50,6.00,其他类,斤,2021-05-15
山楂,4.00,5.00,6.00,其他类,斤,2021-05-15
姑娘果（灯笼果）,13.00,13.50,14.00,其他类,斤,2021-05-15
鸭梨,1.20,1.35,1.50,梨类,斤,2021-05-15
雪花梨,1.40,1.50,1.60,梨类,斤,2021-05-15
皇冠梨（标箱）,2.50,2.75,3.00,梨类,斤,2021-05-15
丰水梨,2.50,2.75,3.00,梨类,斤,2021-05-15
酥梨,1.50,1.65,1.80,梨类,斤,2021-05-15
库尔勒香梨,3.00,3.75,4.50,梨类,斤,2021-05-15
红香酥梨系列,1.50,1.75,2.00,梨类,斤,2021-05-15
红啤梨,3.00,3.25,3.50,梨类,斤,2021-05-15
蜜梨,2.00,2.25,2.50,梨类,斤,2021-05-15
耙耙柑、丑橘,2.00,2.50,3.00,柑橘类,斤,2021-05-15
鄂、湘、川脐橙,1.20,1.80,2.40,柑橘类,斤,2021-05-15
血橙二月红中华红,2.00,2.50,3.00,柑橘类,斤,2021-05-15
沃柑,3.00,3.50,4.00,柑橘类,斤,2021-05-15
金桔,5.00,6.00,7.00,柑橘类,斤,2021-05-15
伦晚,1.80,2.40,3.00,柑橘类,斤,2021-05-15
山药,1.80,2.25,2.70,脆麻新,斤,2021-05-15
铁棍山药,5.00,5.50,6.00,普通,斤,2021-05-15
莲藕,2.00,3.00,4.00,津,斤,2021-05-15
红薯,1.50,1.60,1.70,冀新,斤,2021-05-15
红薯,2.30,2.40,2.50,西瓜红粤新,斤,2021-05-15
茭白,2.60,2.80,3.00,京浙,斤,2021-05-15
凉薯,2.30,2.40,2.50,普通,斤,2021-05-15
冬春笋,2.60,2.80,3.00,普通,斤,2021-05-15
荸荠,1.60,2.30,3.00,皖,斤,2021-05-15
芋头,1.70,1.85,2.00,鲁,斤,2021-05-15
苇叶,3.40,3.45,3.50,普通,斤,2021-05-15
姜,3.00,4.00,5.00,姜头整,斤,2021-05-15
大蒜,2.50,2.75,3.00,普通,斤,2021-05-15
新蒜,1.40,1.60,1.80,普通,斤,2021-05-15
蒜米,3.20,3.40,3.60,普通,斤,2021-05-15
大葱,3.20,3.40,3.60,冀苏,斤,2021-05-15
小葱,1.00,1.15,1.30,普通,斤,2021-05-15
蒜苗,1.50,3.00,4.50,云鲁,斤,2021-05-15
蒜黄,5.00,5.25,5.50,冀,斤,2021-05-15
五花肉（瘦）,14.00,14.50,15.00,猪肉类,斤,2021-05-14
五花肉（肥）,12.00,12.50,13.00,猪肉类,斤,2021-05-14
纯通脊,12.00,13.00,14.00,猪肉类,斤,2021-05-14
通脊,10.00,11.00,12.00,猪肉类,斤,2021-05-14
纯瘦肉,11.00,11.50,12.00,猪肉类,斤,2021-05-14
前肘,11.00,11.50,12.00,猪肉类,斤,2021-05-14
后肘,10.00,10.50,11.00,猪肉类,斤,2021-05-14
猪尾巴,45.00,45.00,45.00,猪肉类,斤,2021-05-14
猪蹄,19.00,19.00,19.00,猪肉类,斤,2021-05-14
纯排骨,23.00,24.00,25.00,猪肉类,斤,2021-05-14
纯腔骨,10.00,11.00,12.00,猪肉类,斤,2021-05-14
腔排骨,14.00,14.50,15.00,猪肉类,斤,2021-05-14
棒骨,12.00,12.00,12.00,猪肉类,斤,2021-05-14
猪头,15.00,15.00,15.00,猪肉类,斤,2021-05-14
猪耳,27.00,27.00,27.00,猪肉类,斤,2021-05-14
猪肚,20.00,20.00,20.00,猪肉类,斤,2021-05-14
猪板油,12.00,12.50,13.00,猪肉类,斤,2021-05-14
肥膘肉,8.00,9.00,10.00,猪肉类,斤,2021-05-14
猪腰子,22.00,22.00,22.00,猪肉类,斤,2021-05-14
锅里变架豆,1.40,1.60,1.80,普通,斤,2021-05-16
油豆,2.50,3.50,4.50,鲁,斤,2021-05-16
毛豆,2.00,2.40,2.80,普通,斤,2021-05-16
豌豆,1.20,1.50,1.80,普通,斤,2021-05-16
蚕豆,1.00,1.10,1.20,普通,斤,2021-05-16
荷兰豆,4.60,5.05,5.50,冀云,斤,2021-05-16
玉米,1.40,1.60,1.80,白,斤,2021-05-16
花生,4.50,5.00,5.50,广东海南,斤,2021-05-16
苦瓜,2.00,2.20,2.40,鲁,斤,2021-05-16
丝瓜,1.40,1.50,1.60,豫鲁,斤,2021-05-16
丝瓜,2.00,2.50,3.00,短,斤,2021-05-16
瓠子,1.20,1.45,1.70,普通,斤,2021-05-16
西葫芦,0.70,0.80,0.90,滇鲁,斤,2021-05-16
佛手瓜,2.00,2.15,2.30,普通,斤,2021-05-16
金丝南瓜,0.70,0.85,1.00,琼,斤,2021-05-16
南北瓜,1.00,1.10,1.20,冀广西,斤,2021-05-16
尖椒,1.60,1.80,2.00,冀晋鲁新,斤,2021-05-16
螺丝椒,2.20,2.40,2.60,普通,斤,2021-05-16
柿子椒,1.50,1.65,1.80,鲁新,斤,2021-05-16
平菇,2.00,2.50,3.00,小叶,斤,2021-05-15
香菇,3.00,3.50,4.00,普通,斤,2021-05-15
白玉菇,4.00,4.50,5.00,普通,斤,2021-05-15
口蘑,7.00,7.50,8.00,普通,斤,2021-05-15
杏鲍菇,2.00,2.50,3.00,普通,斤,2021-05-15
金针菇,1.50,2.00,2.50,普通,斤,2021-05-15
椰青个,6.00,6.25,6.50,其他类,斤,2021-05-15
箱装菠萝（上六下六）,1.40,1.60,1.80,其他类,斤,2021-05-15
国产凤梨,2.80,2.90,3.00,其他类,斤,2021-05-15
香水菠萝,3.00,3.25,3.50,其他类,斤,2021-05-15
百香果,12.00,12.50,13.00,其他类,斤,2021-05-15
桑葚,3.50,4.00,4.50,其他类,斤,2021-05-15
白草莓（日本淡雪）,12.00,14.00,16.00,其他类,斤,2021-05-15
红颜九九草莓,8.00,10.00,12.00,其他类,斤,2021-05-15
杨梅,10.00,11.00,12.00,其他类,斤,2021-05-15
甜宝(奶油)草莓,4.00,5.50,7.00,其他类,斤,2021-05-15
火龙果,4.00,5.25,6.50,其他类,斤,2021-05-15
木瓜,3.00,3.25,3.50,其他类,斤,2021-05-15
柿饼,6.00,7.00,8.00,其他类,斤,2021-05-15
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-05-17
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-05-17
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-05-17
鸡排腿,7.50,7.50,7.50,禽肉类,斤,2021-05-17
鸡琵琶腿,7.50,7.75,8.00,禽肉类,斤,2021-05-17
鸡爪,16.00,16.00,16.00,禽肉类,斤,2021-05-17
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-05-17
鸡翅根,9.00,9.00,9.00,禽肉类,斤,2021-05-17
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-05-17
箱鸡蛋,198.00,200.50,203.00,蛋类,斤,2021-05-17
箱鸡蛋,4.50,4.56,4.61,蛋类,斤,2021-05-17
散鸡蛋,4.90,4.90,4.90,蛋类,斤,2021-05-17
生鸭蛋,5.50,6.00,6.50,蛋类,斤,2021-05-17
熟鸭蛋,6.30,6.90,7.50,蛋类,斤,2021-05-17
松花蛋,6.80,7.40,8.00,蛋类,斤,2021-05-17
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-05-17
鹌鹑蛋,6.00,6.50,7.00,蛋类,斤,2021-05-17
柴鸡蛋,4.80,7.40,10.00,蛋类,斤,2021-05-17
乌鸡蛋,7.50,8.00,8.50,蛋类,斤,2021-05-17
苦菊,1.80,1.90,2.00,辽,斤,2021-05-15
油麦菜,1.80,2.15,2.50,京,斤,2021-05-15
散菜花,1.50,1.75,2.00,豫苏,斤,2021-05-15
绿菜花,1.50,1.75,2.00,冀 苏陕,斤,2021-05-15
菜花,1.50,1.65,1.80,云,斤,2021-05-15
绿豆芽,0.95,0.98,1.00,普通,斤,2021-05-15
黄豆芽,0.85,0.88,0.90,普通,斤,2021-05-15
紫菜苔,3.00,3.25,3.50,普通,斤,2021-05-15
番茄,1.00,1.25,1.50,川鲁蒙,斤,2021-05-15
番茄（精品）,1.50,1.75,2.00,鲁新,斤,2021-05-15
樱西,4.00,4.50,5.00,小红,斤,2021-05-15
黄瓜,0.70,0.80,0.90,蒙辽袋鲁,斤,2021-05-15
黄瓜(鲜干花),0.80,0.95,1.10,冀,斤,2021-05-15
小黄瓜,1.40,2.50,3.60,旱荷兰,斤,2021-05-15
茄子,0.70,0.90,1.10,鲁冀,斤,2021-05-15
长茄,1.20,1.35,1.50,云冀,斤,2021-05-15
广茄,1.80,2.20,2.60,冀一路,斤,2021-05-15
线茄,2.50,2.90,3.30,冀,斤,2021-05-15
吊冬瓜,0.60,0.65,0.70,桂,斤,2021-05-15
鸡琵琶腿,7.50,7.75,8.00,禽肉类,斤,2021-05-15
鸡爪,16.00,16.00,16.00,禽肉类,斤,2021-05-15
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-05-15
鸡翅根,9.00,9.00,9.00,禽肉类,斤,2021-05-15
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-05-15
箱鸡蛋,190.00,195.00,200.00,蛋类,斤,2021-05-15
箱鸡蛋,4.32,4.43,4.55,蛋类,斤,2021-05-15
散鸡蛋,4.70,4.70,4.70,蛋类,斤,2021-05-15
生鸭蛋,5.50,6.00,6.50,蛋类,斤,2021-05-15
熟鸭蛋,6.30,6.90,7.50,蛋类,斤,2021-05-15
松花蛋,6.80,7.40,8.00,蛋类,斤,2021-05-15
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-05-15
鹌鹑蛋,6.80,7.15,7.50,蛋类,斤,2021-05-15
柴鸡蛋,4.90,7.45,10.00,蛋类,斤,2021-05-15
乌鸡蛋,7.50,8.00,8.50,蛋类,斤,2021-05-15
鸵鸟蛋,100.00,110.00,120.00,蛋类,斤,2021-05-15
鸽子蛋,2.30,2.40,2.50,蛋类,斤,2021-05-15
北豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-05-15
南豆腐（屉）,2.00,2.00,2.00,豆制品,斤,2021-05-15
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-05-14
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-05-14
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-05-14
精品豆腐丝,6.00,6.00,6.00,豆制品,袋,2021-05-14
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-05-14
豆腐干,4.50,4.50,4.50,豆制品,斤,2021-05-14
精品豆腐干,5.00,5.00,5.00,豆制品,袋,2021-05-14
豆腐泡,5.50,5.50,5.50,豆制品,斤,2021-05-14
精品豆腐泡,5.00,5.00,5.00,豆制品,袋,2021-05-14
白玉内酯豆腐,2.50,2.50,2.50,豆制品,盒,2021-05-14
香香内脂豆腐,1.50,1.50,1.50,豆制品,盒,2021-05-14
鲤鱼,12.00,12.50,13.00,750g-1000g,斤,2021-05-14
鲤鱼,12.00,12.50,13.00,>1000g,斤,2021-05-14
草鱼,14.00,14.50,15.00,750g-1000g,斤,2021-05-14
草鱼,14.00,14.50,15.00,>1000g,斤,2021-05-14
鲫鱼,16.00,16.00,16.00,200g-250g,斤,2021-05-14
鲫鱼,17.00,17.00,17.00,350g-400g,斤,2021-05-14
胖头鱼,16.00,16.00,16.00,>2000g,斤,2021-05-14
武昌鱼,12.00,12.00,12.00,700g左右,斤,2021-05-14
羊肉片,42.00,43.00,44.00,羊肉类,斤,2021-05-14
羊腰子（挂油）,17.00,17.00,17.00,羊肉类,个,2021-05-14
羊蝎子,18.00,19.00,20.00,羊肉类,斤,2021-05-14
羊蝎子（精品）,32.00,32.50,33.00,羊肉类,斤,2021-05-14
羊排骨,32.00,32.00,32.00,羊肉类,斤,2021-05-14
羊尾巴油,10.00,10.00,10.00,羊肉类,斤,2021-05-14
羊小腿（羊棒）,25.00,25.50,26.00,羊肉类,斤,2021-05-14
羊上脑,42.00,42.50,43.00,羊肉类,斤,2021-05-14
羊骨头,11.00,11.50,12.00,羊肉类,斤,2021-05-14
羊腩,32.00,32.00,32.00,羊肉类,斤,2021-05-14
羊里脊,42.00,42.00,42.00,羊肉类,斤,2021-05-14
淘汰鸡（干净膛）,11.00,11.00,11.00,禽肉类,斤,2021-05-14
淘汰鸡（净膛）,10.00,10.00,10.00,禽肉类,斤,2021-05-14
仔鸡（净膛）,7.50,7.50,7.50,禽肉类,斤,2021-05-14
肉鸡,6.50,6.50,6.50,禽肉类,斤,2021-05-14
鸡胸,7.50,7.50,7.50,禽肉类,斤,2021-05-14
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-05-14
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-05-14
鸡边腿,7.50,7.50,7.50,禽肉类,斤,2021-05-14
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-05-15
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-05-15
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-05-15
国光苹果,1.00,1.50,2.00,苹果类,斤,2021-05-15
辽宁寒富苹果,1.50,1.75,2.00,苹果类,斤,2021-05-15
巨峰葡萄,7.00,10.50,14.00,葡萄类,斤,2021-05-15
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-05-15
玫瑰香葡萄,11.00,12.50,14.00,葡萄类,斤,2021-05-15
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-05-15
黑提葡萄、夏黑,10.00,11.00,12.00,葡萄类,斤,2021-05-15
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-05-15
乒乓球葡萄,10.00,11.00,12.00,葡萄类,斤,2021-05-15
维多利亚葡萄,9.00,9.50,10.00,葡萄类,斤,2021-05-15
郁金香,10.00,11.00,12.00,葡萄类,斤,2021-05-15
台农小芒果,2.50,3.25,4.00,芒果类,斤,2021-05-15
台农大芒果,3.50,4.75,6.00,芒果类,斤,2021-05-15
红金龙,7.50,7.75,8.00,芒果类,斤,2021-05-15
高乐密,2.50,3.75,5.00,芒果类,斤,2021-05-15
青皮芒果,2.80,3.40,4.00,芒果类,斤,2021-05-15
整牛,34.25,34.25,34.25,牛肉类,斤,2021-05-15
牛前腱,37.00,37.00,37.00,牛肉类,斤,2021-05-15
牛后腱,37.00,37.00,37.00,牛肉类,斤,2021-05-15
牛前腿,35.00,35.00,35.00,牛肉类,斤,2021-05-15
牛后腿,35.00,35.00,35.00,牛肉类,斤,2021-05-15
牛柳（里脊）,37.00,37.50,38.00,牛肉类,斤,2021-05-15
精牛柳,41.00,42.00,43.00,牛肉类,斤,2021-05-15
牛腩,35.00,35.00,35.00,牛肉类,斤,2021-05-15
牛林,35.00,35.00,35.00,牛肉类,斤,2021-05-15
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-05-15
牛板筋,35.00,35.00,35.00,牛肉类,斤,2021-05-15
牛尾,33.00,34.00,35.00,牛肉类,斤,2021-05-15
牛上脑,35.00,35.00,35.00,牛肉类,斤,2021-05-15
整羊,28.00,29.00,30.00,羊肉类,斤,2021-05-15
去骨羊前腿,42.00,42.00,42.00,羊肉类,斤,2021-05-15
去骨羊后腿,43.00,43.00,43.00,羊肉类,斤,2021-05-15
羊腰窝,41.00,41.00,41.00,羊肉类,斤,2021-05-15
羊肉片,42.00,43.00,44.00,羊肉类,斤,2021-05-15
羊腰子（挂油）,17.00,17.00,17.00,羊肉类,个,2021-05-15
国产香蕉,2.20,2.60,3.00,香蕉类,斤,2021-05-15
南美、菲律宾香蕉,2.70,3.35,4.00,香蕉类,斤,2021-05-15
泰国香蕉（帝王蕉）,7.00,7.50,8.00,香蕉类,斤,2021-05-15
晓蜜25号,2.00,2.25,2.50,甜瓜类,斤,2021-05-15
黄金瓜／金蜜,2.20,2.30,2.40,甜瓜类,斤,2021-05-15
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-05-15
网纹,3.00,3.30,3.60,甜瓜类,斤,2021-05-15
长香玉,1.70,1.75,1.80,甜瓜类,斤,2021-05-15
西洲蜜,2.80,2.90,3.00,甜瓜类,斤,2021-05-15
24白糖罐,2.50,2.75,3.00,甜瓜类,斤,2021-05-15
羊角蜜,2.50,4.25,6.00,甜瓜类,斤,2021-05-15
花蕾甜瓜,3.00,4.00,5.00,甜瓜类,斤,2021-05-15
久红瑞,2.00,2.15,2.30,甜瓜类,斤,2021-05-15
绿宝甜瓜,3.50,4.25,5.00,甜瓜类,斤,2021-05-15
博阳（系列）,2.20,3.10,4.00,甜瓜类,斤,2021-05-15
景甜,3.00,3.50,4.00,甜瓜类,斤,2021-05-15
208甜瓜,2.00,2.15,2.30,甜瓜类,斤,2021-05-15
富士（纸袋Φ70-84）,1.80,2.20,2.60,苹果类,斤,2021-05-15
富士（纸+膜袋）,1.80,2.00,2.20,苹果类,斤,2021-05-15
水仙芒果,4.00,5.00,6.00,芒果类,斤,2021-05-16
肯特新世纪澳芒,6.00,7.50,9.00,芒果类,斤,2021-05-16
妃子笑,9.00,11.00,13.00,荔枝类,斤,2021-05-16
红灯,17.00,17.50,18.00,樱桃类,斤,2021-05-16
水晶,25.00,27.50,30.00,樱桃类,斤,2021-05-16
佳红,70.00,105.00,140.00,樱桃类,斤,2021-05-16
美早,20.00,35.00,50.00,樱桃类,斤,2021-05-16
沙蜜托,20.00,22.50,25.00,樱桃类,斤,2021-05-16
纯瘦肉,11.00,11.50,12.00,猪肉类,斤,2021-05-16
前肘,11.00,11.50,12.00,猪肉类,斤,2021-05-16
后肘,10.00,10.50,11.00,猪肉类,斤,2021-05-16
猪尾巴,45.00,45.00,45.00,猪肉类,斤,2021-05-16
猪蹄,19.00,19.00,19.00,猪肉类,斤,2021-05-16
纯排骨,24.00,24.50,25.00,猪肉类,斤,2021-05-16
纯腔骨,10.00,11.00,12.00,猪肉类,斤,2021-05-16
腔排骨,14.00,14.50,15.00,猪肉类,斤,2021-05-16
棒骨,11.00,12.00,13.00,猪肉类,斤,2021-05-16
猪头,15.00,15.00,15.00,猪肉类,斤,2021-05-16
猪耳,27.00,27.00,27.00,猪肉类,斤,2021-05-16
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-05-16
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-05-16
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-05-16
鸡排腿,7.50,7.50,7.50,禽肉类,斤,2021-05-16
鸡琵琶腿,7.50,7.75,8.00,禽肉类,斤,2021-05-16
鸡爪,16.00,16.00,16.00,禽肉类,斤,2021-05-16
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-05-16
鸡翅根,9.00,9.00,9.00,禽肉类,斤,2021-05-16
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-05-16
箱鸡蛋,193.00,195.50,198.00,蛋类,斤,2021-05-16
箱鸡蛋,4.39,4.45,4.50,蛋类,斤,2021-05-16
散鸡蛋,4.70,4.70,4.70,蛋类,斤,2021-05-16
生鸭蛋,5.50,6.00,6.50,蛋类,斤,2021-05-16
熟鸭蛋,6.30,6.90,7.50,蛋类,斤,2021-05-16
松花蛋,6.80,7.40,8.00,蛋类,斤,2021-05-16
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-05-16
鹌鹑蛋,6.80,7.15,7.50,蛋类,斤,2021-05-16
柴鸡蛋,4.90,7.45,10.00,蛋类,斤,2021-05-16
乌鸡蛋,7.50,8.00,8.50,蛋类,斤,2021-05-16
鸡琵琶腿,7.50,7.50,7.50,禽肉类,斤,2021-05-14
鸡爪,16.00,16.00,16.00,禽肉类,斤,2021-05-14
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-05-14
鸡翅根,9.00,9.00,9.00,禽肉类,斤,2021-05-14
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-05-14
箱鸡蛋,190.00,195.00,200.00,蛋类,斤,2021-05-14
箱鸡蛋,4.32,4.43,4.55,蛋类,斤,2021-05-14
散鸡蛋,4.80,4.80,4.80,蛋类,斤,2021-05-14
生鸭蛋,5.50,6.00,6.50,蛋类,斤,2021-05-14
熟鸭蛋,6.30,6.90,7.50,蛋类,斤,2021-05-14
松花蛋,6.80,7.40,8.00,蛋类,斤,2021-05-14
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-05-14
鹌鹑蛋,6.80,7.15,7.50,蛋类,斤,2021-05-14
柴鸡蛋,4.90,7.45,10.00,蛋类,斤,2021-05-14
乌鸡蛋,7.50,8.00,8.50,蛋类,斤,2021-05-14
鸵鸟蛋,100.00,110.00,120.00,蛋类,斤,2021-05-14
鸽子蛋,2.30,2.40,2.50,蛋类,斤,2021-05-14
北豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-05-14
南豆腐（屉）,2.00,2.00,2.00,豆制品,斤,2021-05-14
小米椒,3.00,4.00,5.00,滇,斤,2021-05-12
彩椒,4.50,5.00,5.50,红黄,斤,2021-05-12
白萝卜,0.30,0.40,0.50,冀,斤,2021-05-12
心里美,1.50,2.15,2.80,冀新,斤,2021-05-12
卞萝卜,0.40,0.50,0.60,冀,斤,2021-05-12
青萝卜,1.50,2.05,2.60,冀鲁新,斤,2021-05-12
胡萝卜,1.00,1.10,1.20,冀鲁新,斤,2021-05-12
胡萝卜（洗）,0.80,1.10,1.40,冀闽箱,斤,2021-05-12
小水萝卜,0.60,0.80,1.00,普通,斤,2021-05-12
土豆,0.50,0.65,0.80,冀云,斤,2021-05-12
新土豆（黄心）,1.00,1.10,1.20,鲁,斤,2021-05-12
黄葱头,0.70,0.80,0.90,蒙甘,斤,2021-05-12
红葱头,1.20,1.30,1.40,老新,斤,2021-05-12
山药,1.80,2.15,2.50,脆麻新,斤,2021-05-12
铁棍山药,5.00,5.50,6.00,普通,斤,2021-05-12
莲藕,2.00,3.05,4.10,津,斤,2021-05-12
红薯,1.40,1.50,1.60,冀新,斤,2021-05-12
红薯,2.00,2.25,2.50,西瓜红粤新,斤,2021-05-12
茭白,3.00,3.15,3.30,京浙,斤,2021-05-12
油豆,2.00,3.50,5.00,鲁,斤,2021-05-12
毛豆,2.50,2.75,3.00,普通,斤,2021-05-12
豌豆,1.20,1.30,1.40,普通,斤,2021-05-12
蚕豆,1.10,1.20,1.30,普通,斤,2021-05-12
荷兰豆,4.60,4.95,5.30,冀云,斤,2021-05-12
玉米,1.20,1.40,1.60,白,斤,2021-05-12
花生,4.50,5.00,5.50,广东海南,斤,2021-05-12
苦瓜,2.50,2.70,2.90,鲁,斤,2021-05-12
丝瓜,1.40,2.20,3.00,豫鲁,斤,2021-05-12
丝瓜,2.50,3.65,4.80,短,斤,2021-05-12
瓠子,1.50,1.65,1.80,普通,斤,2021-05-12
西葫芦,0.60,0.70,0.80,滇鲁,斤,2021-05-12
佛手瓜,2.30,2.45,2.60,普通,斤,2021-05-12
金丝南瓜,0.70,0.85,1.00,琼,斤,2021-05-12
南北瓜,1.20,1.35,1.50,冀琼,斤,2021-05-12
尖椒,1.50,1.90,2.30,冀晋鲁新,斤,2021-05-12
螺丝椒,2.00,2.50,3.00,普通,斤,2021-05-12
柿子椒,1.50,1.85,2.20,鲁新,斤,2021-05-12
线椒,3.00,3.25,3.50,鲁琼新,斤,2021-05-12
肯特新世纪澳芒,6.00,8.00,10.00,芒果类,斤,2021-05-15
妃子笑,9.00,11.00,13.00,荔枝类,斤,2021-05-15
红灯,17.00,17.50,18.00,樱桃类,斤,2021-05-15
水晶,25.00,27.50,30.00,樱桃类,斤,2021-05-15
佳红,70.00,105.00,140.00,樱桃类,斤,2021-05-15
美早,20.00,35.00,50.00,樱桃类,斤,2021-05-15
沙蜜托,20.00,22.50,25.00,樱桃类,斤,2021-05-15
羊上脑,42.00,42.50,43.00,羊肉类,斤,2021-05-15
羊骨头,11.00,11.50,12.00,羊肉类,斤,2021-05-15
羊腩,32.00,32.00,32.00,羊肉类,斤,2021-05-15
羊里脊,42.00,42.00,42.00,羊肉类,斤,2021-05-15
淘汰鸡（干净膛）,11.00,11.00,11.00,禽肉类,斤,2021-05-15
淘汰鸡（净膛）,10.00,10.00,10.00,禽肉类,斤,2021-05-15
仔鸡（净膛）,7.50,7.50,7.50,禽肉类,斤,2021-05-15
肉鸡,6.50,6.50,6.50,禽肉类,斤,2021-05-15
鸡胸,7.50,7.50,7.50,禽肉类,斤,2021-05-15
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-05-15
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-05-15
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-05-15
羊蝎子（精品）,32.00,32.50,33.00,羊肉类,斤,2021-05-15
羊排骨,32.00,32.00,32.00,羊肉类,斤,2021-05-15
羊尾巴油,10.00,10.00,10.00,羊肉类,斤,2021-05-15
羊小腿（羊棒）,25.00,25.50,26.00,羊肉类,斤,2021-05-15
大白菜,0.28,0.29,0.30,储存新,斤,2021-05-14
娃娃菜,0.50,0.55,0.60,大小,斤,2021-05-14
小白菜,0.40,0.55,0.70,普通,斤,2021-05-14
芹菜,1.00,1.10,1.20,冀,斤,2021-05-14
西芹,2.00,2.25,2.50,普通,斤,2021-05-14
菠菜,0.90,1.00,1.10,鲁冀,斤,2021-05-14
莴笋,1.00,1.30,1.60,闽浙鲁,斤,2021-05-14
团生菜,0.90,1.20,1.50,云|冀,斤,2021-05-14
圆白菜,0.50,0.60,0.70,苏冀,斤,2021-05-14
紫甘蓝,1.50,1.55,1.60,闽云,斤,2021-05-14
散叶生菜,2.50,2.75,3.00,京,斤,2021-05-14
油菜,0.80,0.90,1.00,鲁京,斤,2021-05-14
香菜,0.80,1.00,1.20,鲁冀,斤,2021-05-14
茴香,0.80,1.00,1.20,冀,斤,2021-05-14
韭菜,0.80,0.90,1.00,普通,斤,2021-05-14
架豆,2.00,2.50,3.00,普通,斤,2021-05-14
豆王,3.00,3.30,3.60,普通,斤,2021-05-14
